Episode,Average_Reward
13155,0.0145
13156,0.0145
13157,0.0145
13158,0.0145
13159,0.0145
13160,0.0145
13161,0.0145
13162,0.0145
13163,0.0145
13164,0.0145
13165,0.0145
13166,0.0145
13167,0.0145
13168,0.0145
13169,0.0145
13170,0.0145
13171,0.0145
13172,0.0145
13173,0.0145
13174,0.0145
13175,0.0145
13176,0.0145
13177,0.0145
13178,0.0145
13179,0.0145
13180,0.0145
13181,0.0145
13182,0.0145
13183,0.0145
13184,0.0145
13185,0.0145
13186,0.0145
13187,0.0145
13188,0.0145
13189,0.0145
13190,0.0145
13191,0.0145
13192,0.0145
13193,0.0145
13194,0.0145
13195,0.0145
13196,0.0145
13197,0.0145
13198,0.0145
13199,0.0145
13200,0.0145
13201,0.0145
13202,0.0145
13203,0.0145
13204,0.0145
13205,0.0145
13206,0.0145
13207,0.0145
13208,0.0145
13209,0.0145
13210,0.0145
13211,0.0145
13212,0.0145
13213,0.0145
13214,0.0145
13215,0.0145
13216,0.0145
13217,0.0145
13218,0.0145
13219,0.0145
13220,0.0145
13221,0.0146
13222,0.0146
13223,0.0146
13224,0.0146
13225,0.0146
13226,0.0146
13227,0.0146
13228,0.0146
13229,0.0146
13230,0.0146
13231,0.0146
13232,0.0146
13233,0.0146
13234,0.0146
13235,0.0146
13236,0.0146
13237,0.0146
13238,0.0146
13239,0.0147
13240,0.0147
13241,0.0147
13242,0.0147
13243,0.0146
13244,0.0146
13245,0.0146
13246,0.0146
13247,0.0146
13248,0.0146
13249,0.0146
13250,0.0146
13251,0.0146
13252,0.0146
13253,0.0146
13254,0.0146
13255,0.0146
13256,0.0146
13257,0.0146
13258,0.0146
13259,0.0146
13260,0.0146
13261,0.0146
13262,0.0146
13263,0.0146
13264,0.0146
13265,0.0146
13266,0.0146
13267,0.0146
13268,0.0146
13269,0.0146
13270,0.0146
13271,0.0146
13272,0.0146
13273,0.0146
13274,0.0146
13275,0.0146
13276,0.0146
13277,0.0146
13278,0.0146
13279,0.0146
13280,0.0146
13281,0.0146
13282,0.0146
13283,0.0146
13284,0.0146
13285,0.0146
13286,0.0146
13287,0.0146
13288,0.0146
13289,0.0146
13290,0.0146
13291,0.0146
13292,0.0146
13293,0.0146
13294,0.0146
13295,0.0146
13296,0.0146
13297,0.0146
13298,0.0146
13299,0.0146
13300,0.0146
13301,0.0146
13302,0.0146
13303,0.0146
13304,0.0146
13305,0.0146
13306,0.0146
13307,0.0146
13308,0.0146
13309,0.0146
13310,0.0146
13311,0.0146
13312,0.0146
13313,0.0146
13314,0.0146
13315,0.0146
13316,0.0146
13317,0.0146
13318,0.0146
13319,0.0146
13320,0.0146
13321,0.0146
13322,0.0146
13323,0.0146
13324,0.0146
13325,0.0146
13326,0.0146
13327,0.0146
13328,0.0146
13329,0.0146
13330,0.0146
13331,0.0146
13332,0.0146
13333,0.0146
13334,0.0145
13335,0.0145
13336,0.0146
13337,0.0146
13338,0.0146
13339,0.0146
13340,0.0146
13341,0.0146
13342,0.0146
13343,0.0146
13344,0.0146
13345,0.0146
13346,0.0146
13347,0.0146
13348,0.0146
13349,0.0146
13350,0.0146
13351,0.0146
13352,0.0146
13353,0.0146
13354,0.0146
13355,0.0146
13356,0.0146
13357,0.0146
13358,0.0146
13359,0.0146
13360,0.0146
13361,0.0146
13362,0.0146
13363,0.0146
13364,0.0146
13365,0.0146
13366,0.0146
13367,0.0146
13368,0.0146
13369,0.0146
13370,0.0146
13371,0.0146
13372,0.0146
13373,0.0146
13374,0.0146
13375,0.0147
13376,0.0147
13377,0.0147
13378,0.0147
13379,0.0146
13380,0.0146
13381,0.0146
13382,0.0146
13383,0.0146
13384,0.0146
13385,0.0146
13386,0.0146
13387,0.0146
13388,0.0146
13389,0.0146
13390,0.0146
13391,0.0146
13392,0.0146
13393,0.0146
13394,0.0146
13395,0.0146
13396,0.0146
13397,0.0146
13398,0.0146
13399,0.0146
13400,0.0146
13401,0.0146
13402,0.0146
13403,0.0146
13404,0.0146
13405,0.0147
13406,0.0147
13407,0.0147
13408,0.0147
13409,0.0147
13410,0.0147
13411,0.0147
13412,0.0147
13413,0.0147
13414,0.0147
13415,0.0147
13416,0.0147
13417,0.0147
13418,0.0147
13419,0.0147
13420,0.0147
13421,0.0147
13422,0.0147
13423,0.0147
13424,0.0147
13425,0.0147
13426,0.0147
13427,0.0147
13428,0.0147
13429,0.0147
13430,0.0147
13431,0.0147
13432,0.0147
13433,0.0147
13434,0.0147
13435,0.0147
13436,0.0147
13437,0.0147
13438,0.0147
13439,0.0147
13440,0.0147
13441,0.0147
13442,0.0147
13443,0.0147
13444,0.0147
13445,0.0147
13446,0.0147
13447,0.0147
13448,0.0146
13449,0.0146
13450,0.0146
13451,0.0146
13452,0.0146
13453,0.0146
13454,0.0146
13455,0.0146
13456,0.0146
13457,0.0146
13458,0.0146
13459,0.0146
13460,0.0146
13461,0.0146
13462,0.0146
13463,0.0146
13464,0.0146
13465,0.0146
13466,0.0146
13467,0.0146
13468,0.0146
13469,0.0146
13470,0.0146
13471,0.0146
13472,0.0146
13473,0.0146
13474,0.0146
13475,0.0146
13476,0.0146
13477,0.0146
13478,0.0146
13479,0.0146
13480,0.0146
13481,0.0146
13482,0.0146
13483,0.0146
13484,0.0146
13485,0.0146
13486,0.0146
13487,0.0146
13488,0.0146
13489,0.0146
13490,0.0146
13491,0.0146
13492,0.0146
13493,0.0146
13494,0.0146
13495,0.0146
13496,0.0146
13497,0.0146
13498,0.0146
13499,0.0146
13500,0.0146
13501,0.0146
13502,0.0146
13503,0.0146
13504,0.0146
13505,0.0146
13506,0.0146
13507,0.0146
13508,0.0146
13509,0.0146
13510,0.0146
13511,0.0146
13512,0.0146
13513,0.0146
13514,0.0146
13515,0.0146
13516,0.0146
13517,0.0146
13518,0.0146
13519,0.0146
13520,0.0146
13521,0.0146
13522,0.0146
13523,0.0146
13524,0.0146
13525,0.0146
13526,0.0146
13527,0.0146
13528,0.0146
13529,0.0146
13530,0.0146
13531,0.0146
13532,0.0146
13533,0.0146
13534,0.0146
13535,0.0146
13536,0.0146
13537,0.0146
13538,0.0146
13539,0.0146
13540,0.0146
13541,0.0146
13542,0.0146
13543,0.0146
13544,0.0146
13545,0.0146
13546,0.0146
13547,0.0146
13548,0.0146
13549,0.0146
13550,0.0146
13551,0.0146
13552,0.0146
13553,0.0146
13554,0.0146
13555,0.0146
13556,0.0146
13557,0.0146
13558,0.0146
13559,0.0146
13560,0.0146
13561,0.0146
13562,0.0146
13563,0.0146
13564,0.0146
13565,0.0146
13566,0.0146
13567,0.0146
13568,0.0146
13569,0.0146
13570,0.0146
13571,0.0146
13572,0.0146
13573,0.0146
13574,0.0146
13575,0.0146
13576,0.0146
13577,0.0146
13578,0.0146
13579,0.0146
13580,0.0146
13581,0.0146
13582,0.0146
13583,0.0146
13584,0.0146
13585,0.0146
13586,0.0146
13587,0.0146
13588,0.0146
13589,0.0146
13590,0.0146
13591,0.0146
13592,0.0146
13593,0.0146
13594,0.0146
13595,0.0146
13596,0.0146
13597,0.0146
13598,0.0146
13599,0.0146
13600,0.0146
13601,0.0146
13602,0.0146
13603,0.0146
13604,0.0146
13605,0.0146
13606,0.0146
13607,0.0146
13608,0.0146
13609,0.0145
13610,0.0145
13611,0.0145
13612,0.0145
13613,0.0145
13614,0.0145
13615,0.0145
13616,0.0145
13617,0.0145
13618,0.0145
13619,0.0145
13620,0.0145
13621,0.0145
13622,0.0145
13623,0.0145
13624,0.0145
13625,0.0145
13626,0.0145
13627,0.0145
13628,0.0145
13629,0.0145
13630,0.0145
13631,0.0145
13632,0.0145
13633,0.0145
13634,0.0145
13635,0.0145
13636,0.0145
13637,0.0145
13638,0.0145
13639,0.0145
13640,0.0145
13641,0.0145
13642,0.0145
13643,0.0145
13644,0.0145
13645,0.0145
13646,0.0145
13647,0.0145
13648,0.0145
13649,0.0145
13650,0.0145
13651,0.0145
13652,0.0145
13653,0.0145
13654,0.0145
13655,0.0145
13656,0.0145
13657,0.0145
13658,0.0145
13659,0.0145
13660,0.0145
13661,0.0145
13662,0.0145
13663,0.0145
13664,0.0145
13665,0.0145
13666,0.0145
13667,0.0145
13668,0.0145
13669,0.0145
13670,0.0145
13671,0.0145
13672,0.0145
13673,0.0145
13674,0.0145
13675,0.0145
13676,0.0145
13677,0.0145
13678,0.0145
13679,0.0145
13680,0.0145
13681,0.0145
13682,0.0145
13683,0.0145
13684,0.0145
13685,0.0145
13686,0.0145
13687,0.0145
13688,0.0145
13689,0.0145
13690,0.0145
13691,0.0145
13692,0.0145
13693,0.0145
13694,0.0145
13695,0.0145
13696,0.0145
13697,0.0145
13698,0.0145
13699,0.0145
13700,0.0145
13701,0.0145
13702,0.0145
13703,0.0144
13704,0.0144
13705,0.0144
13706,0.0144
13707,0.0144
13708,0.0144
13709,0.0144
13710,0.0144
13711,0.0144
13712,0.0144
13713,0.0144
13714,0.0144
13715,0.0144
13716,0.0144
13717,0.0144
13718,0.0144
13719,0.0144
13720,0.0144
13721,0.0144
13722,0.0144
13723,0.0144
13724,0.0144
13725,0.0144
13726,0.0144
13727,0.0144
13728,0.0144
13729,0.0145
13730,0.0145
13731,0.0145
13732,0.0145
13733,0.0145
13734,0.0145
13735,0.0145
13736,0.0145
13737,0.0145
13738,0.0145
13739,0.0145
13740,0.0145
13741,0.0145
13742,0.0145
13743,0.0145
13744,0.0145
13745,0.0145
13746,0.0145
13747,0.0145
13748,0.0145
13749,0.0145
13750,0.0145
13751,0.0145
13752,0.0145
13753,0.0145
13754,0.0145
13755,0.0145
13756,0.0145
13757,0.0145
13758,0.0145
13759,0.0145
13760,0.0145
13761,0.0145
13762,0.0145
13763,0.0145
13764,0.0145
13765,0.0145
13766,0.0145
13767,0.0145
13768,0.0145
13769,0.0145
13770,0.0145
13771,0.0145
13772,0.0145
13773,0.0145
13774,0.0145
13775,0.0145
13776,0.0145
13777,0.0145
13778,0.0145
13779,0.0145
13780,0.0145
13781,0.0145
13782,0.0145
13783,0.0145
13784,0.0145
13785,0.0145
13786,0.0145
13787,0.0145
13788,0.0145
13789,0.0145
13790,0.0145
13791,0.0145
13792,0.0145
13793,0.0145
13794,0.0145
13795,0.0145
13796,0.0145
13797,0.0145
13798,0.0145
13799,0.0145
13800,0.0145
13801,0.0145
13802,0.0145
13803,0.0145
13804,0.0145
13805,0.0145
13806,0.0145
13807,0.0145
13808,0.0146
13809,0.0146
13810,0.0146
13811,0.0146
13812,0.0146
13813,0.0146
13814,0.0146
13815,0.0145
13816,0.0145
13817,0.0145
13818,0.0145
13819,0.0145
13820,0.0145
13821,0.0145
13822,0.0145
13823,0.0145
13824,0.0145
13825,0.0145
13826,0.0145
13827,0.0145
13828,0.0145
13829,0.0145
13830,0.0145
13831,0.0145
13832,0.0145
13833,0.0145
13834,0.0145
13835,0.0145
13836,0.0145
13837,0.0145
13838,0.0145
13839,0.0145
13840,0.0145
13841,0.0145
13842,0.0145
13843,0.0145
13844,0.0145
13845,0.0145
13846,0.0145
13847,0.0145
13848,0.0145
13849,0.0145
13850,0.0145
13851,0.0145
13852,0.0145
13853,0.0145
13854,0.0145
13855,0.0145
13856,0.0145
13857,0.0145
13858,0.0145
13859,0.0145
13860,0.0145
13861,0.0145
13862,0.0145
13863,0.0145
13864,0.0145
13865,0.0145
13866,0.0145
13867,0.0145
13868,0.0145
13869,0.0145
13870,0.0145
13871,0.0145
13872,0.0145
13873,0.0145
13874,0.0145
13875,0.0145
13876,0.0145
13877,0.0145
13878,0.0145
13879,0.0145
13880,0.0145
13881,0.0146
13882,0.0146
13883,0.0146
13884,0.0145
13885,0.0145
13886,0.0145
13887,0.0145
13888,0.0145
13889,0.0145
13890,0.0145
13891,0.0145
13892,0.0145
13893,0.0145
13894,0.0146
13895,0.0146
13896,0.0146
13897,0.0146
13898,0.0146
13899,0.0146
13900,0.0146
13901,0.0146
13902,0.0146
13903,0.0146
13904,0.0146
13905,0.0146
13906,0.0146
13907,0.0146
13908,0.0146
13909,0.0146
13910,0.0146
13911,0.0146
13912,0.0146
13913,0.0146
13914,0.0146
13915,0.0146
13916,0.0146
13917,0.0146
13918,0.0146
13919,0.0146
13920,0.0146
13921,0.0146
13922,0.0146
13923,0.0146
13924,0.0146
13925,0.0146
13926,0.0146
13927,0.0146
13928,0.0146
13929,0.0146
13930,0.0146
13931,0.0146
13932,0.0146
13933,0.0146
13934,0.0146
13935,0.0146
13936,0.0146
13937,0.0146
13938,0.0146
13939,0.0146
13940,0.0146
13941,0.0146
13942,0.0146
13943,0.0146
13944,0.0146
13945,0.0146
13946,0.0146
13947,0.0146
13948,0.0146
13949,0.0146
13950,0.0146
13951,0.0146
13952,0.0145
13953,0.0145
13954,0.0145
13955,0.0145
13956,0.0145
13957,0.0145
13958,0.0145
13959,0.0145
13960,0.0145
13961,0.0145
13962,0.0145
13963,0.0145
13964,0.0145
13965,0.0145
13966,0.0145
13967,0.0145
13968,0.0145
13969,0.0145
13970,0.0145
13971,0.0145
13972,0.0145
13973,0.0145
13974,0.0145
13975,0.0145
13976,0.0145
13977,0.0145
13978,0.0145
13979,0.0145
13980,0.0145
13981,0.0145
13982,0.0146
13983,0.0146
13984,0.0146
13985,0.0146
13986,0.0146
13987,0.0146
13988,0.0147
13989,0.0147
13990,0.0147
13991,0.0147
13992,0.0147
13993,0.0147
13994,0.0146
13995,0.0147
13996,0.0147
13997,0.0147
13998,0.0147
13999,0.0147
14000,0.0147
14001,0.0147
14002,0.0147
14003,0.0147
14004,0.0147
14005,0.0147
14006,0.0147
14007,0.0147
14008,0.0147
14009,0.0147
14010,0.0147
14011,0.0147
14012,0.0148
14013,0.0148
14014,0.0148
14015,0.0148
14016,0.0148
14017,0.0148
14018,0.0148
14019,0.0148
14020,0.0148
14021,0.0148
14022,0.0148
14023,0.0148
14024,0.0148
14025,0.0148
14026,0.0148
14027,0.0148
14028,0.0148
14029,0.0148
14030,0.0148
14031,0.0148
14032,0.0148
14033,0.0148
14034,0.0147
14035,0.0147
14036,0.0147
14037,0.0147
14038,0.0147
14039,0.0147
14040,0.0147
14041,0.0147
14042,0.0147
14043,0.0147
14044,0.0147
14045,0.0147
14046,0.0147
14047,0.0147
14048,0.0147
14049,0.0147
14050,0.0147
14051,0.0147
14052,0.0147
14053,0.0147
14054,0.0147
14055,0.0147
14056,0.0147
14057,0.0147
14058,0.0147
14059,0.0147
14060,0.0147
14061,0.0147
14062,0.0147
14063,0.0147
14064,0.0147
14065,0.0147
14066,0.0147
14067,0.0147
14068,0.0147
14069,0.0147
14070,0.0147
14071,0.0147
14072,0.0147
14073,0.0148
14074,0.0148
14075,0.0148
14076,0.0148
14077,0.0148
14078,0.0148
14079,0.0148
14080,0.0148
14081,0.0148
14082,0.0148
14083,0.0148
14084,0.0148
14085,0.0148
14086,0.0148
14087,0.0148
14088,0.0148
14089,0.0148
14090,0.0148
14091,0.0148
14092,0.0148
14093,0.0148
14094,0.0148
14095,0.0148
14096,0.0148
14097,0.0148
14098,0.0148
14099,0.0148
14100,0.0148
14101,0.0148
14102,0.0147
14103,0.0147
14104,0.0147
14105,0.0147
14106,0.0147
14107,0.0147
14108,0.0147
14109,0.0147
14110,0.0147
14111,0.0147
14112,0.0147
14113,0.0147
14114,0.0147
14115,0.0147
14116,0.0147
14117,0.0147
14118,0.0147
14119,0.0147
14120,0.0147
14121,0.0147
14122,0.0147
14123,0.0147
14124,0.0147
14125,0.0147
14126,0.0147
14127,0.0147
14128,0.0147
14129,0.0147
14130,0.0147
14131,0.0147
14132,0.0147
14133,0.0147
14134,0.0147
14135,0.0147
14136,0.0147
14137,0.0147
14138,0.0147
14139,0.0147
14140,0.0147
14141,0.0147
14142,0.0148
14143,0.0148
14144,0.0148
14145,0.0148
14146,0.0148
14147,0.0148
14148,0.0148
14149,0.0148
14150,0.0148
14151,0.0148
14152,0.0148
14153,0.0148
14154,0.0148
14155,0.0148
14156,0.0148
14157,0.0148
14158,0.0148
14159,0.0148
14160,0.0148
14161,0.0148
14162,0.0148
14163,0.0148
14164,0.0148
14165,0.0148
14166,0.0148
14167,0.0148
14168,0.0148
14169,0.0148
14170,0.0147
14171,0.0147
14172,0.0147
14173,0.0147
14174,0.0147
14175,0.0147
14176,0.0147
14177,0.0147
14178,0.0147
14179,0.0147
14180,0.0147
14181,0.0147
14182,0.0147
14183,0.0147
14184,0.0147
14185,0.0147
14186,0.0147
14187,0.0147
14188,0.0147
14189,0.0147
14190,0.0147
14191,0.0147
14192,0.0147
14193,0.0147
14194,0.0147
14195,0.0147
14196,0.0147
14197,0.0147
14198,0.0147
14199,0.0147
14200,0.0147
14201,0.0147
14202,0.0147
14203,0.0147
14204,0.0147
14205,0.0147
14206,0.0147
14207,0.0147
14208,0.0147
14209,0.0147
14210,0.0147
14211,0.0147
14212,0.0147
14213,0.0147
14214,0.0147
14215,0.0147
14216,0.0147
14217,0.0147
14218,0.0147
14219,0.0147
14220,0.0147
14221,0.0147
14222,0.0147
14223,0.0147
14224,0.0147
14225,0.0147
14226,0.0147
14227,0.0147
14228,0.0147
14229,0.0147
14230,0.0147
14231,0.0147
14232,0.0147
14233,0.0147
14234,0.0147
14235,0.0147
14236,0.0147
14237,0.0147
14238,0.0147
14239,0.0147
14240,0.0147
14241,0.0147
14242,0.0147
14243,0.0147
14244,0.0147
14245,0.0147
14246,0.0147
14247,0.0147
14248,0.0147
14249,0.0147
14250,0.0147
14251,0.0147
14252,0.0147
14253,0.0147
14254,0.0147
14255,0.0147
14256,0.0147
14257,0.0147
14258,0.0148
14259,0.0148
14260,0.0148
14261,0.0148
14262,0.0148
14263,0.0148
14264,0.0148
14265,0.0148
14266,0.0148
14267,0.0148
14268,0.0148
14269,0.0148
14270,0.0148
14271,0.0148
14272,0.0148
14273,0.0148
14274,0.0148
14275,0.0148
14276,0.0148
14277,0.0148
14278,0.0148
14279,0.0148
14280,0.0148
14281,0.0148
14282,0.0148
14283,0.0148
14284,0.0148
14285,0.0148
14286,0.0148
14287,0.0148
14288,0.0148
14289,0.0148
14290,0.0148
14291,0.0148
14292,0.0148
14293,0.0148
14294,0.0148
14295,0.0148
14296,0.0148
14297,0.0148
14298,0.0149
14299,0.0149
14300,0.0149
14301,0.0149
14302,0.0149
14303,0.0149
14304,0.0149
14305,0.0149
14306,0.0149
14307,0.0149
14308,0.0149
14309,0.0149
14310,0.0149
14311,0.0149
14312,0.0149
14313,0.0149
14314,0.0149
14315,0.0149
14316,0.0149
14317,0.0149
14318,0.0149
14319,0.0149
14320,0.0149
14321,0.0149
14322,0.0149
14323,0.0149
14324,0.0149
14325,0.0149
14326,0.0149
14327,0.0149
14328,0.0149
14329,0.0149
14330,0.0149
14331,0.0149
14332,0.0149
14333,0.0149
14334,0.0149
14335,0.0149
14336,0.0149
14337,0.0149
14338,0.0149
14339,0.0149
14340,0.0149
14341,0.0149
14342,0.0149
14343,0.0149
14344,0.0148
14345,0.0148
14346,0.0148
14347,0.0148
14348,0.0148
14349,0.0148
14350,0.0148
14351,0.0148
14352,0.0148
14353,0.0148
14354,0.0148
14355,0.0148
14356,0.0148
14357,0.0148
14358,0.0148
14359,0.0148
14360,0.0148
14361,0.0148
14362,0.0148
14363,0.0148
14364,0.0148
14365,0.0148
14366,0.0148
14367,0.0148
14368,0.0148
14369,0.0148
14370,0.0148
14371,0.0148
14372,0.0148
14373,0.0148
14374,0.0148
14375,0.0148
14376,0.0148
14377,0.0148
14378,0.0148
14379,0.0148
14380,0.0148
14381,0.0148
14382,0.0148
14383,0.0148
14384,0.0148
14385,0.0148
14386,0.0148
14387,0.0148
14388,0.0148
14389,0.0148
14390,0.0148
14391,0.0148
14392,0.0148
14393,0.0148
14394,0.0148
14395,0.0148
14396,0.0148
14397,0.0148
14398,0.0148
14399,0.0148
14400,0.0148
14401,0.0148
14402,0.0148
14403,0.0148
14404,0.0148
14405,0.0148
14406,0.0148
14407,0.0148
14408,0.0148
14409,0.0148
14410,0.0148
14411,0.0148
14412,0.0148
14413,0.0148
14414,0.0148
14415,0.0148
14416,0.0148
14417,0.0148
14418,0.0148
14419,0.0148
14420,0.0148
14421,0.0148
14422,0.0148
14423,0.0148
14424,0.0148
14425,0.0148
14426,0.0148
14427,0.0148
14428,0.0148
14429,0.0148
14430,0.0148
14431,0.0148
14432,0.0148
14433,0.0148
14434,0.0148
14435,0.0148
14436,0.0148
14437,0.0148
14438,0.0148
14439,0.0148
14440,0.0148
14441,0.0147
14442,0.0147
14443,0.0147
14444,0.0147
14445,0.0147
14446,0.0147
14447,0.0147
14448,0.0147
14449,0.0147
14450,0.0147
14451,0.0147
14452,0.0147
14453,0.0147
14454,0.0147
14455,0.0147
14456,0.0147
14457,0.0147
14458,0.0147
14459,0.0147
14460,0.0147
14461,0.0147
14462,0.0147
14463,0.0147
14464,0.0147
14465,0.0147
14466,0.0147
14467,0.0147
14468,0.0147
14469,0.0147
14470,0.0147
14471,0.0147
14472,0.0147
14473,0.0147
14474,0.0147
14475,0.0147
14476,0.0147
14477,0.0147
14478,0.0147
14479,0.0147
14480,0.0147
14481,0.0147
14482,0.0147
14483,0.0147
14484,0.0147
14485,0.0147
14486,0.0147
14487,0.0147
14488,0.0147
14489,0.0147
14490,0.0147
14491,0.0147
14492,0.0147
14493,0.0147
14494,0.0147
14495,0.0147
14496,0.0147
14497,0.0147
14498,0.0147
14499,0.0147
14500,0.0147
14501,0.0147
14502,0.0147
14503,0.0147
14504,0.0147
14505,0.0147
14506,0.0147
14507,0.0147
14508,0.0147
14509,0.0147
14510,0.0147
14511,0.0147
14512,0.0147
14513,0.0147
14514,0.0147
14515,0.0147
14516,0.0147
14517,0.0147
14518,0.0147
14519,0.0147
14520,0.0147
14521,0.0147
14522,0.0147
14523,0.0147
14524,0.0147
14525,0.0147
14526,0.0147
14527,0.0147
14528,0.0147
14529,0.0147
14530,0.0147
14531,0.0147
14532,0.0147
14533,0.0147
14534,0.0147
14535,0.0147
14536,0.0147
14537,0.0147
14538,0.0147
14539,0.0147
14540,0.0146
14541,0.0146
14542,0.0146
14543,0.0146
14544,0.0146
14545,0.0146
14546,0.0146
14547,0.0146
14548,0.0146
14549,0.0146
14550,0.0146
14551,0.0146
14552,0.0146
14553,0.0146
14554,0.0146
14555,0.0146
14556,0.0146
14557,0.0146
14558,0.0146
14559,0.0146
14560,0.0146
14561,0.0146
14562,0.0146
14563,0.0146
14564,0.0146
14565,0.0146
14566,0.0146
14567,0.0146
14568,0.0146
14569,0.0146
14570,0.0146
14571,0.0146
14572,0.0146
14573,0.0146
14574,0.0146
14575,0.0146
14576,0.0146
14577,0.0146
14578,0.0146
14579,0.0146
14580,0.0146
14581,0.0146
14582,0.0146
14583,0.0146
14584,0.0147
14585,0.0147
14586,0.0147
14587,0.0147
14588,0.0147
14589,0.0147
14590,0.0147
14591,0.0147
14592,0.0147
14593,0.0147
14594,0.0147
14595,0.0147
14596,0.0147
14597,0.0147
14598,0.0147
14599,0.0147
14600,0.0147
14601,0.0147
14602,0.0147
14603,0.0147
14604,0.0147
14605,0.0147
14606,0.0147
14607,0.0147
14608,0.0147
14609,0.0147
14610,0.0147
14611,0.0147
14612,0.0147
14613,0.0147
14614,0.0147
14615,0.0147
14616,0.0148
14617,0.0148
14618,0.0148
14619,0.0148
14620,0.0148
14621,0.0148
